Cl32Na32_82254e
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           
208                           310.3994453368564             -211.68217090948846           2.5678219746784205            -214.2499928841669            1404.3910705817434            0.022252761177006145          
209                           307.67921530637693            -211.68972117490281           2.545318498743195             -214.235039673646             1404.3910705817434            0.02232236984520396           
210                           296.1976190531976             -211.77135725452285           2.4503354193394817            -214.22169267386235           1404.3910705817434            0.022356327614625304          
211                           273.95762981795406            -211.9391203852585            2.266352058760683             -214.20547244401916           1404.3910705817434            0.02238330354768474           
212                           268.71569877399446            -211.96097073239613           2.2229874654063977            -214.18395819780253           1404.3910705817434            0.02242120141393579           
213                           266.3977131630586             -211.95913182465273           2.203811611589101             -214.16294343624182           1404.3910705817434            0.022438938260366127          
214                           261.9620852763354             -211.97323675648676           2.1671172716663496            -214.1403540281531            1404.3910705817434            0.022495991847135632          
215                           291.6813974343552             -211.70623959854854           2.41297435671646              -214.119213955265             1404.3910705817434            0.022561685704082294          
216                           280.79637054812116            -211.77757603828894           2.3229264792046176            -214.10050251749357           1404.3910705817434            0.02261978813201111           
217                           254.42657236255997            -211.97585052753894           2.104778707789515             -214.08062923532844           1404.3910705817434            0.02267388555428389           
218                           258.11869498894697            -211.9252073782339            2.1353222984939224            -214.0605296767278            1404.3910705817434            0.02269164645716296           
219                           255.7669086015726             -211.9298425658085            2.1158668231186497            -214.04570938892715           1404.3910705817434            0.02267368444441119           
220                           260.0273751856646             -211.88369282334804           2.151112117146614             -214.03480494049467           1404.3910705817434            0.022625794911048523          
221                           248.85029238657023            -211.96693605579114           2.0586481670478385            -214.02558422283897           1404.3910705817434            0.022566264761108745          
222                           247.04100986793298            -211.97947061547285           2.043680629316847             -214.0231512447897            1404.3910705817434            0.022500120475533847          
223                           222.76726298452144            -212.18090403411856           1.842872729717147             -214.0237767638357            1404.3910705817434            0.022430511629761434          
224                           221.20874876490444            -212.20189241617567           1.8299797071260846            -214.03187212330175           1404.3910705817434            0.022363778349181476          
225                           217.39485991217072            -212.2396825248388            1.7984287886171852            -214.03811131345597           1404.3910705817434            0.02229943412494999           
226                           235.2683155004403             -212.10085124779937           1.9462894008460172            -214.04714064864538           1404.3910705817434            0.022239112576325798          
227                           250.61082845048318            -211.98491213673717           2.0732124430478276            -214.058124579785             1404.3910705817434            0.02216242535157136           
228                           284.9288433748804             -211.71154932531564           2.3571129273240654            -214.0686622526397            1404.3910705817434            0.02207621417268557           
229                           297.3312887582042             -211.61578499951844           2.4597138574271655            -214.07549885694561           1404.3910705817434            0.022015592134216843          
230                           296.0255280710399             -211.6313804069072            2.4489117730918246            -214.08029217999902           1404.3910705817434            0.021969692809933095          
231                           307.5521524808916             -211.53984469634523           2.544267354096039             -214.08411205044126           1404.3910705817434            0.02193718986198721           
232                           303.3542191758475             -211.57413025585922           2.5095393751937953            -214.083669631053             1404.3910705817434            0.021926042423741687          
233                           296.93480253149414            -211.6238170730334            2.456433870749037             -214.08025094378243           1404.3910705817434            0.021929842176849183          
234                           289.47839149669016            -211.68455746970227           2.3947496880127384            -214.07930715771502           1404.3910705817434            0.021938893996518393          
235                           282.11014568789597            -211.74525685551052           2.3337948641981505            -214.07905171970867           1404.3910705817434            0.02196866000528282           
236                           278.5467374793171             -211.7742405002697            2.3043160811648615            -214.07855658143458           1404.3910705817434            0.022017765506555525          
237                           276.9649789765501             -211.78380614194927           2.2912307670540986            -214.07503690900336           1404.3910705817434            0.022090190315771654          
238                           282.7975362380939             -211.73148803666362           2.3394813967822183            -214.07096943344584           1404.3910705817434            0.02215671207081781           
239                           292.0848244117977             -211.64952711254588           2.4163117617067646            -214.06583887425265           1404.3910705817434            0.022206569062360657          
240                           309.6845807233909             -211.49412967185634           2.5619081591386266            -214.05603783099497           1404.3910705817434            0.022271068356806933          
241                           292.8537938991369             -211.623458758607             2.4226731672347417            -214.04613192584173           1404.3910705817434            0.02233682081000676           
242                           293.25991934359257            -211.60637573508328           2.4260328956634365            -214.03240863074672           1404.3910705817434            0.02240406346097006           
243                           268.384983893318              -211.7937796371184            2.2202515812071444            -214.01403121832556           1404.3910705817434            0.02248792159728913           
244                           259.60964465477514            -211.84934034441847           2.1476563840490632            -213.99699672846754           1404.3910705817434            0.022579977218007283          
245                           254.78670481705504            -211.87026590193298           2.1077579529020305            -213.97802385483502           1404.3910705817434            0.022681732543396085          
246                           243.45015336318193            -211.94171150125652           2.013974776489661             -213.95568627774617           1404.3910705817434            0.02278464747170834           
247                           254.1832078304622             -211.83104162859797           2.1027654413266843            -213.93380706992465           1404.3910705817434            0.022885587997941412          
248                           250.73103759755412            -211.8372283910506            2.0742068897004984            -213.91143528075108           1404.3910705817434            0.02299205755330223           
249                           246.90276377482124            -211.8452701730678            2.04253696955476              -213.88780714262256           1404.3910705817434            0.023104488643321475          
250                           232.06735586832073            -211.94445068818368           1.9198090233617884            -213.86425971154546           1404.3910705817434            0.02323062057029801           
251                           239.07292775303716            -211.86507472777737           1.9777635774082425            -213.8428383051856            1404.3910705817434            0.023355601076941745          
252                           258.3052580928711             -211.684923396484             2.136865667353363             -213.82178906383737           1404.3910705817434            0.02345749032544549           
